RptDt;TckrSymb;ISIN;Asst;XprtnCd;SgmtNm;OpnIntrst;VartnOpnIntrst;DstrbtnId;CvrdQty;TtlBlckdPos;UcvrdQty;TtlPos;BrrwrQty;LndrQty;CurQty;FwdPric
2020-08-14;AFSU20;BRBMEFAFS0K1;AFS;U20;FINANCIAL;556;0;;;;;;;;;
2020-08-14;AFSV20;BRBMEFAFS0L9;AFS;V20;FINANCIAL;2855;0;;;;;;;;;
2020-08-14;AUDU20;BRBMEFAUD3F3;AUD;U20;FINANCIAL;24;0;;;;;;;;;
2020-08-14;AUSU20;BRBMEFAUS0K2;AUS;U20;FINANCIAL;1281;-1;;;;;;;;;
2020-08-14;AUSV20;BRBMEFAUS0L0;AUS;V20;FINANCIAL;1027;-38;;;;;;;;;
2020-08-14;B3SAOQ20;BRB3SA380014;B3SAO;Q20;FINANCIAL;114100;-500;;;;;;;;;
2020-08-14;B3SAOU20;BRB3SA390013;B3SAO;U20;FINANCIAL;213000;-800;;;;;;;;;
2020-08-14;B3SAOV20;BRB3SA300012;B3SAO;V20;FINANCIAL;900;0;;;;;;;;;
2020-08-14;BGIF21;BRBMEFBGI5R5;BGI;F21;AGRIBUSINESS;1;0;;;;;;;;;
2020-08-14;BGIK21;BRBMEFBGI5P9;BGI;K21;AGRIBUSINESS;75;1;;;;;;;;;
2020-08-14;BGIM21;BRBMEFBGI5Q7;BGI;M21;AGRIBUSINESS;39;10;;;;;;;;;
2020-08-14;BGIQ20;BRBMEFBGI5J2;BGI;Q20;AGRIBUSINESS;3193;-21;;;;;;;;;
2020-08-14;BGIQ20C020000;BRBMEFCBQDP7;BGI;QNJB;AGRIBUSINESS;2;0;;;;;;;;;
2020-08-14;BGIQ20C020500;BRBMEFCBQDZ6;BGI;QNJN;AGRIBUSINESS;5;0;;;;;;;;;
2020-08-14;BGIQ20C020800;BRBMEFCBQE50;BGI;QNJV;AGRIBUSINESS;14;0;;;;;;;;;
2020-08-14;BGIQ20C021000;BRBMEFCBQE92;BGI;QNJZ;AGRIBUSINESS;36;0;;;;;;;;;
2020-08-14;BGIQ20C021250;BRBMEFCBQEE9;BGI;QNK4;AGRIBUSINESS;20;0;;;;;;;;;
2020-08-14;BGIQ20C021500;BRBMEFCBQEJ8;BGI;QNK9;AGRIBUSINESS;1005;0;;;;;;;;;
2020-08-14;BGIQ20C021600;BRBMEFCBQEK6;BGI;QNKB;AGRIBUSINESS;100;0;;;;;;;;;
2020-08-14;BGIQ20C021700;BRBMEFCBQEM2;BGI;QNKD;AGRIBUSINESS;6;0;;;;;;;;;
2020-08-14;BGIQ20C021800;BRBMEFCBQEO8;BGI;QNKG;AGRIBUSINESS;4;0;;;;;;;;;
2020-08-14;BGIQ20C022000;BRBMEFCBQES9;BGI;QNKL;AGRIBUSINESS;551;0;;;;;;;;;
2020-08-14;BGIQ20C022400;BRBMEFCBQF00;BGI;QNKV;AGRIBUSINESS;25;0;;;;;;;;;
2020-08-14;BGIQ20C022600;BRBMEFCBQFP2;BGI;QNLN;AGRIBUSINESS;100;0;;;;;;;;;
2020-08-14;BGIQ20C022700;BRBMEFCBQFR8;BGI;QNLQ;AGRIBUSINESS;31;0;;;;;;;;;
2020-08-14;BGIQ20C022800;BRBMEFCBQFT4;BGI;QNLS;AGRIBUSINESS;650;0;;;;;;;;;
2020-08-14;BGIQ20C022900;BRBMEFCBQFV0;BGI;QNLV;AGRIBUSINESS;750;0;;;;;;;;;
2020-08-14;BGIQ20C023000;BRBMEFCBQFX6;BGI;QNLX;AGRIBUSINESS;1531;0;;;;;;;;;
2020-08-14;BGIQ20C023200;BRBMEFCBQG82;BGI;QNIM;AGRIBUSINESS;165;0;;;;;;;;;
2020-08-14;BGIQ20C023500;BRBMEFCBQGE4;BGI;QNJ0;AGRIBUSINESS;25;0;;;;;;;;;
2020-08-14;BGIQ20C023600;BRBMEFCBQGI5;BGI;QNI0;AGRIBUSINESS;110;0;;;;;;;;;
2020-08-14;BGIQ20C023800;BRBMEFCBQGM7;BGI;QNI8;AGRIBUSINESS;3;0;;;;;;;;;
2020-08-14;BGIQ20C024000;BRBMEFCBQGQ8;BGI;QNIJ;AGRIBUSINESS;25;0;;;;;;;;;
2020-08-14;BGIQ20P017800;BRBMEFVBQDG6;BGI;QNN1;AGRIBUSINESS;18;0;;;;;;;;;
2020-08-14;BGIQ20P018900;BRBMEFVBQFY4;BGI;QNQY;AGRIBUSINESS;40;0;;;;;;;;;
2020-08-14;BGIQ20P019000;BRBMEFVBQDQ5;BGI;QNNC;AGRIBUSINESS;88;0;;;;;;;;;
2020-08-14;BGIQ20P019250;BRBMEFVBQFF3;BGI;QNQB;AGRIBUSINESS;105;0;;;;;;;;;
2020-08-14;BGIQ20P019300;BRBMEFVBQFZ1;BGI;QNM1;AGRIBUSINESS;13;0;;;;;;;;;
2020-08-14;BGIQ20P019400;BRBMEFVBQG14;BGI;QNM5;AGRIBUSINESS;5;0;;;;;;;;;
2020-08-14;BGIQ20P019500;BRBMEFVBQG06;BGI;QNM3;AGRIBUSINESS;64;0;;;;;;;;;
2020-08-14;BGIQ20P019600;BRBMEFVBQG22;BGI;QNM7;AGRIBUSINESS;17;0;;;;;;;;;
2020-08-14;BGIQ20P019700;BRBMEFVBQG30;BGI;QNM9;AGRIBUSINESS;5;0;;;;;;;;;
2020-08-14;BGIQ20P019750;BRBMEFVBQFK3;BGI;QNQH;AGRIBUSINESS;3;0;;;;;;;;;
2020-08-14;BGIQ20P019850;BRBMEFVBQFL1;BGI;QNQJ;AGRIBUSINESS;3;0;;;;;;;;;
2020-08-14;BGIQ20P020000;BRBMEFVBQDP7;BGI;QNNB;AGRIBUSINESS;115;0;;;;;;;;;
2020-08-14;BGIQ20P020050;BRBMEFVBQFN7;BGI;QNQL;AGRIBUSINESS;1;0;;;;;;;;;
2020-08-14;BGIQ20P020200;BRBMEFVBQDT9;BGI;QNNG;AGRIBUSINESS;50;0;;;;;;;;;
2020-08-14;BGIQ20P020400;BRBMEFVBQDX1;BGI;QNNL;AGRIBUSINESS;10;0;;;;;;;;;
2020-08-14;BGIQ20P020500;BRBMEFVBQDZ6;BGI;QNNN;AGRIBUSINESS;2002;0;;;;;;;;;
2020-08-14;BGIQ20P020600;BRBMEFVBQE16;BGI;QNNQ;AGRIBUSINESS;100;0;;;;;;;;;
2020-08-14;BGIQ20P020700;BRBMEFVBQE32;BGI;QNNS;AGRIBUSINESS;5;0;;;;;;;;;
2020-08-14;BGIQ20P021000;BRBMEFVBQE99;BGI;QNNZ;AGRIBUSINESS;3;0;;;;;;;;;
2020-08-14;BGIQ20P021150;BRBMEFVBQEC3;BGI;QNP2;AGRIBUSINESS;7;0;;;;;;;;;
2020-08-14;BGIQ20P021200;BRBMEFVBQED1;BGI;QNP3;AGRIBUSINESS;500;0;;;;;;;;;
2020-08-14;BGIQ20P021250;BRBMEFVBQEE9;BGI;QNP4;AGRIBUSINESS;20;0;;;;;;;;;
2020-08-14;BGIQ20P021500;BRBMEFVBQEJ8;BGI;QNP9;AGRIBUSINESS;20;0;;;;;;;;;
2020-08-14;BGIQ20P021800;BRBMEFVBQEO8;BGI;QNPG;AGRIBUSINESS;1;0;;;;;;;;;
2020-08-14;BGIQ20P022000;BRBMEFVBQES9;BGI;QNPL;AGRIBUSINESS;50;30;;;;;;;;;
2020-08-14;BGIQ20P022150;BRBMEFVBQEV3;BGI;QNPP;AGRIBUSINESS;7;0;;;;;;;;;
2020-08-14;BGIU20;BRBMEFBGI5M6;BGI;U20;AGRIBUSINESS;2361;97;;;;;;;;;
2020-08-14;BGIU20C020000;BRBMEFCBUGU2;BGI;UNJZ;AGRIBUSINESS;115;0;;;;;;;;;
2020-08-14;BGIU20C020500;BRBMEFCBUF87;BGI;UNI3;AGRIBUSINESS;49;0;;;;;;;;;
2020-08-14;BGIU20C021000;BRBMEFCBUHD6;BGI;UNKL;AGRIBUSINESS;483;0;;;;;;;;;
2020-08-14;BGIU20C021250;BRBMEFCBUHI5;BGI;UNKR;AGRIBUSINESS;20;0;;;;;;;;;
2020-08-14;BGIU20C021300;BRBMEFCBUHJ3;BGI;UNKS;AGRIBUSINESS;800;0;;;;;;;;;
2020-08-14;BGIU20C021500;BRBMEFCBUHN5;BGI;UNKX;AGRIBUSINESS;2005;0;;;;;;;;;
2020-08-14;BGIU20C021700;BRBMEFCBUHR6;BGI;UNL1;AGRIBUSINESS;10;0;;;;;;;;;
2020-08-14;BGIU20C022200;BRBMEFCBUI19;BGI;UNLC;AGRIBUSINESS;8;0;;;;;;;;;
2020-08-14;BGIU20C022500;BRBMEFCBUI76;BGI;UNLK;AGRIBUSINESS;77;0;;;;;;;;;
2020-08-14;BGIU20C022600;BRBMEFCBUI92;BGI;UNLM;AGRIBUSINESS;27;0;;;;;;;;;
2020-08-14;BGIU20C022700;BRBMEFCBUIB8;BGI;UNLP;AGRIBUSINESS;20;0;;;;;;;;;
2020-08-14;BGIU20C023000;BRBMEFCBUIH5;BGI;UNLW;AGRIBUSINESS;2347;0;;;;;;;;;
2020-08-14;BGIU20C023100;BRBMEFCBUIJ1;BGI;UNLY;AGRIBUSINESS;127;10;;;;;;;;;
2020-08-14;BGIU20C023200;BRBMEFCBUIL7;BGI;UNI4;AGRIBUSINESS;8;0;;;;;;;;;
2020-08-14;BGIU20C023500;BRBMEFCBUIO1;BGI;UNI7;AGRIBUSINESS;10;0;;;;;;;;;
2020-08-14;BGIU20C024000;BRBMEFCBUIT0;BGI;UNID;AGRIBUSINESS;90;0;;;;;;;;;
2020-08-14;BGIU20P017000;BRBMEFVBUF43;BGI;UNM0;AGRIBUSINESS;1;0;;;;;;;;;
2020-08-14;BGIU20P017500;BRBMEFVBUF50;BGI;UNM1;AGRIBUSINESS;21;0;;;;;;;;;
2020-08-14;BGIU20P018000;BRBMEFVBUF68;BGI;UNM2;AGRIBUSINESS;28;0;;;;;;;;;
2020-08-14;BGIU20P019000;BRBMEFVBUG91;BGI;UNNB;AGRIBUSINESS;9;0;;;;;;;;;
2020-08-14;BGIU20P019400;BRBMEFVBUGH9;BGI;UNNL;AGRIBUSINESS;2;0;;;;;;;;;
2020-08-14;BGIU20P019500;BRBMEFVBUGJ5;BGI;UNNN;AGRIBUSINESS;96;0;;;;;;;;;
2020-08-14;BGIU20P019600;BRBMEFVBUGL1;BGI;UNNQ;AGRIBUSINESS;10;0;;;;;;;;;
2020-08-14;BGIU20P019700;BRBMEFVBUGN7;BGI;UNNS;AGRIBUSINESS;10;0;;;;;;;;;
2020-08-14;BGIU20P019800;BRBMEFVBUGP2;BGI;UNNV;AGRIBUSINESS;32;0;;;;;;;;;
2020-08-14;BGIU20P019900;BRBMEFVBUGR8;BGI;UNNX;AGRIBUSINESS;28;0;;;;;;;;;
2020-08-14;BGIU20P020000;BRBMEFVBUGT4;BGI;UNNZ;AGRIBUSINESS;464;0;;;;;;;;;
2020-08-14;BGIU20P020200;BRBMEFVBUGX6;BGI;UNP3;AGRIBUSINESS;15;0;;;;;;;;;
2020-08-14;BGIU20P020400;BRBMEFVBUH17;BGI;UNP7;AGRIBUSINESS;1;0;;;;;;;;;
2020-08-14;BGIU20P020500;BRBMEFVBUF76;BGI;UNM3;AGRIBUSINESS;2000;0;;;;;;;;;
2020-08-14;BGIU20P020700;BRBMEFVBUH66;BGI;UNPD;AGRIBUSINESS;30;0;;;;;;;;;
2020-08-14;BGIU20P020800;BRBMEFVBUH82;BGI;UNPG;AGRIBUSINESS;2;0;;;;;;;;;
2020-08-14;BGIU20P020900;BRBMEFVBUHA2;BGI;UNPJ;AGRIBUSINESS;100;10;;;;;;;;;
2020-08-14;BGIU20P021000;BRBMEFVBUHC8;BGI;UNPL;AGRIBUSINESS;209;0;;;;;;;;;
2020-08-14;BGIU20P021200;BRBMEFVBUHG9;BGI;UNPQ;AGRIBUSINESS;90;0;;;;;;;;;
2020-08-14;BGIU20P021250;BRBMEFVBUHH7;BGI;UNPR;AGRIBUSINESS;20;0;;;;;;;;;
2020-08-14;BGIU20P021300;BRBMEFVBUHI5;BGI;UNPS;AGRIBUSINESS;800;0;;;;;;;;;
2020-08-14;BGIU20P021500;BRBMEFVBUHM7;BGI;UNPX;AGRIBUSINESS;47;11;;;;;;;;;
2020-08-14;BGIU20P021700;BRBMEFVBUHQ8;BGI;UNQ1;AGRIBUSINESS;3000;0;;;;;;;;;
2020-08-14;BGIU20P021800;BRBMEFVBUHS4;BGI;UNQ3;AGRIBUSINESS;10;0;;;;;;;;;
2020-08-14;BGIU20P022000;BRBMEFVBUHW6;BGI;UNQ7;AGRIBUSINESS;2;0;;;;;;;;;
2020-08-14;BGIU20P022200;BRBMEFVBUI08;BGI;UNQC;AGRIBUSINESS;1500;0;;;;;;;;;
2020-08-14;BGIU20P022500;BRBMEFVBUI65;BGI;UNQK;AGRIBUSINESS;114;0;;;;;;;;;
2020-08-14;BGIU20P023000;BRBMEFVBUIG7;BGI;UNQW;AGRIBUSINESS;483;0;;;;;;;;;
2020-08-14;BGIV20;BRBMEFBGI5F0;BGI;V20;AGRIBUSINESS;10624;-77;;;;;;;;;
2020-08-14;BGIV20C017500;BRBMEFCBVNN1;BGI;VNJ4;AGRIBUSINESS;25;0;;;;;;;;;
2020-08-14;BGIV20C018500;BRBMEFCBVNX0;BGI;VNJG;AGRIBUSINESS;560;0;;;;;;;;;
2020-08-14;BGIV20C018900;BRBMEFCBVO10;BGI;VNJL;AGRIBUSINESS;76;0;;;;;;;;;
2020-08-14;BGIV20C019000;BRBMEFCBVO28;BGI;VNJM;AGRIBUSINESS;300;0;;;;;;;;;
2020-08-14;BGIV20C019400;BRBMEFCBVOV2;BGI;VNKJ;AGRIBUSINESS;60;0;;;;;;;;;
2020-08-14;BGIV20C019500;BRBMEFCBVOX8;BGI;VNKL;AGRIBUSINESS;1000;0;;;;;;;;;
2020-08-14;BGIV20C019650;BRBMEFCBVP01;BGI;VNKP;AGRIBUSINESS;110;0;;;;;;;;;
2020-08-14;BGIV20C019800;BRBMEFCBVP35;BGI;VNKS;AGRIBUSINESS;25;0;;;;;;;;;
2020-08-14;BGIV20C019900;BRBMEFCBVP50;BGI;VNKV;AGRIBUSINESS;18;0;;;;;;;;;
2020-08-14;BGIV20C019950;BRBMEFCBVP68;BGI;VNKW;AGRIBUSINESS;20;0;;;;;;;;;
2020-08-14;BGIV20C020000;BRBMEFCBVP76;BGI;VNKX;AGRIBUSINESS;2593;0;;;;;;;;;
2020-08-14;BGIV20C020050;BRBMEFCBVP84;BGI;VNKY;AGRIBUSINESS;19;0;;;;;;;;;
2020-08-14;BGIV20C020200;BRBMEFCBVPC9;BGI;VNL2;AGRIBUSINESS;5;0;;;;;;;;;
2020-08-14;BGIV20C020300;BRBMEFCBVPE5;BGI;VNL4;AGRIBUSINESS;25;0;;;;;;;;;
2020-08-14;BGIV20C020500;BRBMEFCBVPI6;BGI;VNL8;AGRIBUSINESS;1508;0;;;;;;;;;
2020-08-14;BGIV20C020600;BRBMEFCBVPK2;BGI;VNLB;AGRIBUSINESS;41;0;;;;;;;;;
2020-08-14;BGIV20C020800;BRBMEFCBVSA7;BGI;VNJN;AGRIBUSINESS;14;0;;;;;;;;;
2020-08-14;BGIV20C020850;BRBMEFCBVP92;BGI;VNKZ;AGRIBUSINESS;10;0;;;;;;;;;
2020-08-14;BGIV20C021000;BRBMEFCBVPR7;BGI;VNLK;AGRIBUSINESS;5331;0;;;;;;;;;
2020-08-14;BGIV20C021100;BRBMEFCBVS81;BGI;VNJ7;AGRIBUSINESS;25;0;;;;;;;;;
2020-08-14;BGIV20C021150;BRBMEFCBVPU1;BGI;VNLN;AGRIBUSINESS;200;0;;;;;;;;;
2020-08-14;BGIV20C021300;BRBMEFCBVSB5;BGI;VNJP;AGRIBUSINESS;50;0;;;;;;;;;
2020-08-14;BGIV20C021350;BRBMEFCBVSR1;BGI;VNJY;AGRIBUSINESS;1000;0;;;;;;;;;
2020-08-14;BGIV20C021400;BRBMEFCBVS99;BGI;VNJB;AGRIBUSINESS;25;0;;;;;;;;;
2020-08-14;BGIV20C021500;BRBMEFCBVQ18;BGI;VNLW;AGRIBUSINESS;1138;-5;;;;;;;;;
2020-08-14;BGIV20C021600;BRBMEFCBVQ34;BGI;VNI4;AGRIBUSINESS;47;0;;;;;;;;;
2020-08-14;BGIV20C021700;BRBMEFCBVQ59;BGI;VNI6;AGRIBUSINESS;5;0;;;;;;;;;
2020-08-14;BGIV20C021800;BRBMEFCBVQ75;BGI;VNI8;AGRIBUSINESS;4;0;;;;;;;;;
2020-08-14;BGIV20C021900;BRBMEFCBVQ91;BGI;VNIB;AGRIBUSINESS;25;0;;;;;;;;;
2020-08-14;BGIV20C022000;BRBMEFCBVQB9;BGI;VNID;AGRIBUSINESS;4467;0;;;;;;;;;
2020-08-14;BGIV20C022050;BRBMEFCBVST7;BGI;VNL1;AGRIBUSINESS;50;0;;;;;;;;;
2020-08-14;BGIV20C022200;BRBMEFCBVQD5;BGI;VNIG;AGRIBUSINESS;45;0;;;;;;;;;
2020-08-14;BGIV20C022400;BRBMEFCBVQF0;BGI;VNIJ;AGRIBUSINESS;270;0;;;;;;;;;
2020-08-14;BGIV20C022500;BRBMEFCBVQG8;BGI;VNIK;AGRIBUSINESS;569;0;;;;;;;;;
2020-08-14;BGIV20C022700;BRBMEFCBVQI4;BGI;VNIM;AGRIBUSINESS;30;0;;;;;;;;;
2020-08-14;BGIV20C022800;BRBMEFCBVQJ2;BGI;VNIN;AGRIBUSINESS;6;0;;;;;;;;;
2020-08-14;BGIV20C023000;BRBMEFCBVQL8;BGI;VNIQ;AGRIBUSINESS;3002;0;;;;;;;;;
2020-08-14;BGIV20C023100;BRBMEFCBVQM6;BGI;VNIR;AGRIBUSINESS;10;0;;;;;;;;;
2020-08-14;BGIV20C023200;BRBMEFCBVQN4;BGI;VNIS;AGRIBUSINESS;15;0;;;;;;;;;
2020-08-14;BGIV20C023300;BRBMEFCBVQO2;BGI;VNIV;AGRIBUSINESS;80;0;;;;;;;;;
2020-08-14;BGIV20C023500;BRBMEFCBVQQ7;BGI;VNIX;AGRIBUSINESS;1565;0;;;;;;;;;
2020-08-14;BGIV20C023700;BRBMEFCBVQS3;BGI;VNJ0;AGRIBUSINESS;30;0;;;;;;;;;
2020-08-14;BGIV20C024000;BRBMEFCBVQV7;BGI;VNLY;AGRIBUSINESS;77;0;;;;;;;;;
2020-08-14;BGIV20C024200;BRBMEFCBVQY1;BGI;VNI2;AGRIBUSINESS;10;0;;;;;;;;;
2020-08-14;BGIV20C024900;BRBMEFCBVRC5;BGI;VNJW;AGRIBUSINESS;20;0;;;;;;;;;
2020-08-14;BGIV20P016300;BRBMEFVBVND2;BGI;VNMT;AGRIBUSINESS;30;0;;;;;;;;;
